trip_id,start_time,end_time,headway_secs,exact_times
c4e131e3-adbd-4211-a248-d723c0c83832,06:20:00,09:50:00,2520,0
2230e5aa-8727-4e68-aef8-77a0aba5b60f,08:59:00,09:05:00,360,0
96ed1e3d-f6fb-4d16-9ab4-18840e529ff8,13:53:00,14:53:00,1800,0
0e7cbb51-87ef-4456-91ac-5e2152eacb59,19:33:00,21:29:00,1740,0
a7c512ee-3383-497b-a73d-5f5efc2df141,09:24:00,09:30:00,360,0
2cb154f7-6658-4dc0-bd83-456ccf713ed3,08:49:00,08:53:00,240,0
3b058126-86cf-49d6-805f-8761f49d480a,05:15:00,07:55:00,1200,0
6de468ed-3680-4997-85bd-4373cbfbf5d8,13:22:00,14:55:00,1860,0
30565a89-474e-4170-aba0-5ff653af6416,14:09:00,16:43:00,660,0
4e595078-f4a8-4d9a-b5c3-21f9e3dcfc17,08:29:00,08:49:00,1200,0
1fa55faf-7f37-4e48-ae03-a2ac4b6e07c8,16:50:00,17:14:00,1440,0
5014a176-fc36-457c-b3f2-02039a62a4b9,11:40:00,15:19:00,4380,0
ab64b861-a8fa-48cc-8afc-13875ef9a32a,16:12:00,16:22:00,600,0
295d1aa2-3be9-4272-ab7f-095e37415a07,05:45:00,06:12:00,1620,0
22e29790-dec7-44ba-8624-0972012a5434,13:15:00,13:55:00,1200,0
85b21a2c-e526-4374-8705-960b50da5917,17:05:00,19:05:00,900,0
6dc25f1b-c765-4965-a5d7-d4672d837ce8,08:27:00,08:35:00,480,0
9d1a4bac-2aba-4671-a381-e72ce94765a7,13:20:00,16:50:00,300,0
4561b321-9055-448c-bd6a-651b805eee47,12:30:00,14:00:00,1800,0
f14e52b9-aae7-479c-a656-e9de318085d3,16:28:00,16:42:00,840,0
fc3bbbe1-e6a3-41d0-8c1f-a5eb5c066c35,15:15:00,16:45:00,1800,0
c12c2572-f198-44db-ae4a-fbe8f560e0fb,05:40:00,06:40:00,1800,0
9c92c5b6-d6fc-469e-aedb-ac3847704124,04:00:00,08:30:00,1800,0
9fcf51fa-306e-4f68-bc6b-1c76888017f2,20:13:00,22:25:00,720,0
2ce62b46-934f-42ec-93f9-daf4db2cc897,22:25:00,22:55:00,900,0
a8af3c31-b8c9-4db1-8014-8ec034bf203b,20:30:00,21:20:00,1500,0
bc9f76e1-fbef-46a5-809d-09f435f663cb,11:10:00,12:00:00,3000,0
562d6ac5-09a0-40ca-9970-6e3aa04c52f8,16:35:00,19:31:00,2640,0
785ffb0f-4e83-412b-9712-ec7adbf76753,18:20:00,21:00:00,2400,0
d4f01096-bce4-48c0-a06b-dba7c2df8f0e,05:30:00,06:10:00,2400,0
6ff490b9-3ca8-49ad-9b89-9063edf84a28,18:01:00,18:26:00,1500,0
6bb6200a-0651-4d9a-8956-b78039f9cfc5,10:21:00,14:09:00,720,0
8370dd64-c273-48a7-9a6d-abab1b155586,12:53:00,13:32:00,2340,0
ae464982-3908-472d-81c9-41086c99fb62,10:26:00,14:02:00,720,0
ea8cf75b-bf66-47ff-b505-4d737ec1fa8a,14:02:00,16:47:00,660,0
4e2e1dd3-73e2-43a5-992f-2806717bac64,19:51:00,22:04:00,1140,0
73f1d526-450f-4c16-8fb5-682ece5ba058,18:43:00,20:16:00,1860,0
8255f0be-a27d-4f37-9c9c-5ab506474146,15:30:00,22:50:00,2400,0
8071127f-c284-4754-9c92-0a75c4af6bd7,16:33:00,18:13:00,3000,0
7aa45d33-805f-4e21-b0a7-96ddcb70f4fd,21:00:00,23:10:00,300,0
466d7117-da0a-4f70-9031-88905b62e16d,12:53:00,13:03:00,600,0
180f856c-af37-48e0-9294-e101170b1e29,16:50:00,17:35:00,2700,0
533734a6-11b8-4033-be39-4d8a7487f1b6,08:10:00,08:40:00,1800,0
395c23a9-b8d4-4068-adc2-b736cc54ef72,05:30:00,06:10:00,2400,0
ce291536-3ef7-4a65-b00b-3dff8dc9d8da,07:10:00,08:40:00,2700,0
e1d30dde-376c-4cad-ad89-1e3e26cf597e,17:21:00,17:34:00,780,0
12769351-4429-4138-bb57-2991c80a816b,15:18:00,15:50:00,480,0
ec2133bb-2b30-490a-a8e1-673ab302f911,19:50:00,20:30:00,2400,0
936f6539-ecd4-421b-8103-3fe74a858d50,16:00:00,21:00:00,1500,0
73d4fceb-1862-4c51-8df4-5fdc292016e1,08:32:00,09:04:00,1920,0
06dc7af8-31e8-46d9-acf1-45947dd2fec8,22:17:00,23:57:00,1200,0
ef0cc73c-9c14-406d-ae6c-91f20560e98e,12:06:00,12:39:00,1980,0
035d6f4a-a17c-4d77-a073-a2ae8bdb985e,08:40:00,08:44:00,240,0
f86b428f-f867-4f92-b104-2a6e46ae9b2f,13:42:00,13:54:00,720,0
058e1270-f092-4a98-842c-5c5121c2ee4a,18:20:00,19:10:00,1500,0
01631f5f-a17d-47a1-8469-f142f683dc5a,14:55:00,17:51:00,1320,0
1a44e9a3-c02c-4e25-8b8c-8002d8991308,08:00:00,14:00:00,720,0
f870c0bd-4c79-492a-b259-ad5c0a8d4b3c,04:55:00,05:05:00,600,0
f94dc272-11d2-4e71-b283-47bc18777979,14:15:00,14:19:00,240,0
cdf7def6-ed5b-4262-ab28-b14ebbd1f900,17:07:00,17:16:00,180,0
73bbdbc6-a927-44de-b411-3f71d375252c,11:57:00,12:20:00,1380,0
f6ba8034-01f5-4181-96e9-e1ed255f0aeb,06:02:00,06:06:00,240,0
ede2aa8c-74d9-4574-bd97-e246096ce959,23:57:00,24:27:00,1800,0
b9b9932a-4d5a-4bb9-91ac-c734496a3382,04:50:00,06:26:00,2880,0
06a93f4c-e002-447c-b4e9-679b263edec1,16:47:00,17:49:00,3720,0
4488ecfb-06e8-4119-afc5-5af3e271629f,05:15:00,06:09:00,3240,0
8677eed2-a803-47b1-bd59-bc46af8d4af3,12:26:00,12:33:00,420,0
c72c4243-0b03-4a6c-9996-2cb812aa7d64,07:49:00,07:57:00,240,0
dc12d84a-81dd-4093-a6b3-8b301d97c091,20:50:00,22:50:00,1800,0
9efeda28-69e9-40ae-b1ec-481d64681870,12:24:00,13:20:00,480,0
445434e4-6d3e-4818-b662-43f13df2acf0,10:20:00,12:00:00,1500,0
a1debd77-3d74-4eeb-9396-82b59153ad13,06:30:00,09:00:00,1500,0
2af9160b-18ba-461f-adb6-dea250660d33,05:00:00,05:15:00,900,0
16d6c906-8bc0-47f9-9b4b-8c1a235a864a,15:20:00,15:40:00,1200,0
00fe44bc-6e0b-47c7-980b-8bbe70267197,06:35:00,08:35:00,1200,0
92bfcc6b-00e7-4e59-a863-d9c4e0c182b6,15:55:00,16:40:00,2700,0
90ef8216-57ca-435f-9dd0-9ccbe3bd7b9b,20:16:00,21:46:00,2700,0
8940a228-cabe-41d9-b694-7cffe3684626,20:06:00,20:13:00,420,0
140d8c7f-548a-462e-9afc-07c03898033f,09:06:00,09:15:00,540,0
49bffd78-46cd-4cd0-afd2-4579f9d30576,11:56:00,12:14:00,540,0
18f30743-727a-4b7e-a5da-edc7dfb7c731,05:00:00,07:00:00,600,0
88acbfa5-bf36-4ab0-8805-d20e510806cc,05:21:00,05:28:00,420,0
f9e68893-7178-4748-a917-67ff75236f76,07:30:00,20:25:00,1500,0
bf64770d-c83a-4a38-a54d-b951a5a0a975,13:30:00,16:30:00,1800,0
06fca15f-ce37-49e4-a00c-460d76ad25de,10:48:00,11:31:00,2580,0
f7321583-2465-488d-bc24-faada46ded1b,13:35:00,13:59:00,360,0
9b348109-044d-492e-b48c-648d500e5013,14:08:00,14:55:00,2820,0
401fa8d6-5f82-4b6f-b115-31b1669dae67,12:24:00,12:36:00,720,0
e8a18467-7fd8-49ce-9a75-cf5b58a167e5,11:13:00,11:39:00,1560,0
cb786906-6eaf-4d76-a89b-da43512906eb,14:30:00,16:00:00,1800,0
61c4c207-75d5-4e8b-84e0-62f6ea0ab6ee,09:00:00,10:15:00,4500,0
886aeb5a-c46e-49cf-90ba-b081a7209d28,09:35:00,10:50:00,4500,0
50c1cd26-c2e1-4dfd-b979-86aaad63380a,13:24:00,13:53:00,1740,0
5df5fcd1-dc7c-447d-ac79-45c197740fe1,15:10:00,15:55:00,2700,0
44fc2c5c-bd29-44a0-a765-4a84fa9ff1fd,12:15:00,14:45:00,3000,0
7475b426-30cd-4348-8759-9ccb7af3e927,15:15:00,17:48:00,3060,0
edf13502-382c-4801-9586-f24d0a0a2f5e,11:04:00,11:42:00,2280,0
aea770cb-8356-4236-917a-aae8c375b8af,17:51:00,18:43:00,1560,0
b88cecc8-c770-406f-8d18-8052b5d9a933,09:46:00,09:58:00,360,0
49fca06b-776f-46ec-8f9d-e15f7d08c2af,07:46:00,08:45:00,3540,0
98aa6748-23a8-47eb-95a9-1af9828ab5e2,05:00:00,06:00:00,900,0
e5a57c17-eb06-4475-bd7e-a207ccb61160,06:00:00,08:00:00,720,0
a65ee096-4fcc-4c30-9872-92f35e3589a5,23:20:00,24:20:00,1800,0
bed5397e-5b42-4445-b3f2-96e445ebe423,08:24:00,09:00:00,720,0
be8529b6-d9fe-4057-a38b-84cddc3be373,10:50:00,11:03:00,780,0
fa00365a-4dc6-473b-b610-c9b54e88a0a6,16:10:00,16:30:00,1200,0
cbb344ab-30ed-4daa-ad09-2aafc77ac2fc,10:51:00,11:00:00,540,0
834d54dd-ddea-431d-962d-bc99b913d087,16:40:00,21:10:00,2700,0
711e8b78-8c2e-4bfe-983c-caae29778381,08:07:00,08:21:00,420,0
cb43589c-8852-446d-9c05-7ebb39a79ffd,05:45:00,06:45:00,3600,0
b67bb53d-ba65-4759-a08b-cc4ebb1576ee,06:00:00,20:56:00,1920,0
5e98d298-18bc-4767-8f42-d15b4e11152c,07:46:00,08:36:00,1500,0
309cf02f-9f6c-4068-bf3a-d693bd2429cd,21:27:00,22:23:00,1680,0
611c7fb5-4b59-48fd-862a-44cc82e80f73,06:37:00,06:58:00,1260,0
2446e1ba-b248-48f1-a83e-4c499fb5e261,15:42:00,16:15:00,1980,0
3bb1b6d6-7f2e-4a49-8c91-6d4133be5149,15:57:00,16:29:00,480,0
131730ac-596a-4a47-91dd-72b1024057e7,07:00:00,14:00:00,720,0
a7df13da-3b31-4c78-89c9-b0c57a81c7d6,14:14:00,20:06:00,960,0
114d9a17-8382-4dea-8ce8-4b0599b02f13,16:15:00,17:23:00,4080,0
28f67688-78e7-4f23-8cd7-1dc5b2d4cd7f,22:00:00,23:40:00,1500,0
3676b36e-a52c-4227-97e5-12955e1d2219,14:59:00,15:43:00,2640,0
c4dfdda1-15e8-4fc7-af69-cb4775180e4c,09:11:00,09:18:00,420,0
1ffca43a-b15b-42fe-af2e-e279af2fe573,06:10:00,07:10:00,3600,0
1a296727-0c02-4da8-9d3c-f6e345669404,13:15:00,14:45:00,5400,0
0675738a-3cd0-48c6-923f-4daf7fefd034,05:03:00,05:48:00,900,0
9c8fa80e-9c87-4a5d-8b42-6b52f74521f0,21:20:00,24:40:00,3000,0
3103c219-154b-4c6c-98e4-f51170b30b33,23:20:00,24:30:00,4200,0
a012b167-1e02-4745-953a-a262f80733fb,06:48:00,07:58:00,600,0
82cfd7e0-acaf-4ea0-855b-994425083edd,16:50:00,17:00:00,600,0
9c48820a-55b1-4bc7-acf9-983cf2f35de7,21:35:00,23:50:00,900,0
42f71fea-e6e6-4bec-9e61-dbfbe3f5f1a4,12:38:00,12:47:00,540,0
9bfe7a90-579b-47d8-ba64-391ff35491d8,17:49:00,18:52:00,3780,0
d9f16c44-8ad0-49a4-8aba-7338d3dec7bc,18:20:00,18:29:00,540,0
1eea4e12-5a16-41dd-9635-7f4348a10851,14:22:00,14:35:00,780,0
8a5caa2c-850d-4b52-b094-2f333d3b0317,14:53:00,15:03:00,300,0
1afb0bad-d4b8-4f6b-8424-2930ee7547cb,07:00:00,07:15:00,900,0
e3b923bd-d0de-4d6b-aa51-433069869a24,15:50:00,15:52:00,120,0
c8029aa4-35a2-4afb-ad4e-647859bd1b6e,04:10:00,05:10:00,1200,0
f66c1448-b2ca-4c5e-aa8b-bb75d356f01e,18:58:00,19:05:00,420,0
fd5b1dee-ca81-4ccf-b565-0bb00e8f8980,16:18:00,16:21:00,180,0
8f0f5e72-35d3-4ad5-b33a-83546db511ea,09:15:00,09:25:00,600,0
1c9df9ae-a16f-409f-a686-6009029fb0dc,18:57:00,19:02:00,300,0
6e1d8f1e-42bf-4800-b297-04efbb58dbaa,05:30:00,05:36:00,360,0
f24e3289-ec3c-4e3e-a6be-315ad02eed6b,05:00:00,21:00:00,2400,0
8b841a82-4894-4751-a304-82006b57527e,05:00:00,21:40:00,2400,0
2f2dc543-95ec-49b7-abc9-646ce2398379,23:30:00,27:30:00,3600,0
b61adad5-4cf5-49f3-994c-a33dafcd240b,09:05:00,09:08:00,180,0
b8b2636a-7ed5-4f61-8870-560e31b284cc,23:30:00,27:30:00,3600,0
9c2d9155-a838-4152-beda-4996159acd40,10:58:00,11:05:00,420,0
5930bc16-dcb8-4ba8-af22-0276e55b25c4,23:30:00,27:30:00,3600,0
2fd567c4-f161-425a-8fa1-78c1fb1a8a9e,21:40:00,22:30:00,3000,0
7db8499d-033c-44b9-9726-3e1a7ff940bd,10:27:00,10:39:00,720,0
587875c7-1e6d-484f-a047-dad6630dc48e,16:40:00,20:50:00,1500,0
1822a61f-f11a-453b-89a2-4d784457abe3,24:40:00,28:40:00,3600,0
4e50a9fa-f5bf-4fca-a0f9-e072449d0dc1,24:40:00,28:40:00,3600,0
df6344b0-126e-46e4-9f4c-96a139cad9b3,24:40:00,28:40:00,3600,0
36f80d28-20b3-49e9-9f45-ac1019d8a6f3,18:26:00,18:49:00,1380,0
f99fbd9a-b69c-4867-a47d-1bdf90e4f2a0,16:45:00,17:05:00,1200,0
1cd2f363-ce8f-4bd6-a8a1-8e03175f30cd,11:24:00,12:10:00,2760,0
1abfcca0-2dbd-4249-a069-c7b0e053d0b6,22:55:00,23:35:00,1200,0
dde7bdd3-b183-403a-bd74-54a1458ee419,11:37:00,11:49:00,720,0
2bda5ac0-d16c-41f5-b146-45cee66613d3,16:30:00,22:30:00,1800,0
213a57cb-7a3e-49fc-916b-e0c38f0c9ee4,14:46:00,14:55:00,540,0
973607c5-1ff1-4e28-bf1e-148384762e81,09:21:00,09:30:00,540,0
83a5b74a-8fd7-4516-b12f-e3d5c84ac175,10:22:00,10:48:00,1560,0
82433064-2661-4ae0-a78f-b99cbdf7f256,14:00:00,15:15:00,900,0
261d57f8-9a51-42d7-bffc-3315d4cfc6e5,10:49:00,11:31:00,360,0
c51de19f-e676-4cd3-98c5-ff6d50e7aee4,13:48:00,15:48:00,3600,0
c5231b6a-303d-4a29-b6ac-b6c2819428e9,06:09:00,06:15:00,360,0
46583773-0b3d-466a-910a-ff55f3f84d63,21:00:00,23:00:00,1800,0
a19fe8b4-53b0-415a-a497-df707c1bad24,21:00:00,22:00:00,1200,0
8f8b4028-8bec-4c11-b767-9ff2badecd86,16:09:00,16:41:00,1920,0
9cd8e324-0728-414e-81ec-4054c738d293,19:55:00,21:15:00,1200,0
0b4a43ce-db22-406d-b715-068afb67e5f0,08:00:00,11:00:00,900,0
b8d6356c-4ad3-4478-955b-a4fcf79a7d7e,19:40:00,21:40:00,2400,0
30439fde-21c3-4224-82ed-d38e47f1d855,05:05:00,06:25:00,1200,0
8bb7ee6f-1bbf-40e9-971a-d543e0922fe6,09:23:00,10:05:00,1260,0
cd4f921e-19d5-49e0-8f42-ffe10575a61d,09:00:00,12:30:00,900,0
e4163783-f964-4ef0-98c0-19846a2c8dc8,03:00:00,04:00:00,1200,0
dc148046-3d0d-4a8d-af8c-fe0a4285111a,14:19:00,14:22:00,180,0
3fcdeb6a-8c1d-4845-b7c4-9505e3f02e1b,05:10:00,05:20:00,600,0
db7c8284-fef4-4785-8081-c2fa3e80f729,18:06:00,18:11:00,300,0
dba1f3c9-6e20-479f-bc34-d8b499118c6d,07:39:00,07:54:00,900,0
0e77b33f-98c7-4d81-8c26-f649a83c6f9d,04:00:00,08:00:00,900,0
0379d020-253e-43ab-9456-cde2ef87db6f,08:10:00,08:20:00,600,0
508e8c99-a697-421e-bd8d-05dc5d2b4252,14:00:00,16:00:00,900,0
2fdc0577-796b-489b-b0a0-05214ccef97a,18:10:00,21:30:00,6000,0
25ab920c-dbf7-4b89-938e-edbec4c06c86,19:00:00,22:00:00,5400,0
571908ca-30d1-4bee-b762-fe3b0bedc898,13:40:00,15:55:00,2700,0
b52e9886-58e1-4a90-875a-7c4b3d4584ff,15:20:00,16:00:00,1200,0
7a98652c-344d-4863-8df2-ea3e24f7a34e,18:54:00,19:20:00,780,0
d1301f60-b933-4cf0-b395-ee44e8af65f7,20:05:00,20:23:00,1080,0
e3193001-6616-4a39-a5dc-cf5462d0ac8f,04:28:00,04:36:00,480,0
d66a08c4-1ee8-40b4-bdc8-55054da2fca4,17:21:00,17:30:00,540,0
728ffd60-b0d1-492c-a50f-457a0b4b9d9c,16:36:00,17:08:00,480,0
9c707cd0-e111-4349-b18a-2d94562d5b0a,03:50:00,04:35:00,2700,0
041395a1-341b-45a4-bee4-6978c02c6ba8,15:15:00,16:25:00,600,0
3812e42c-35d7-4422-b818-057ed00ff154,05:24:00,05:32:00,480,0
b7fd8609-4c34-4697-894f-4b4761c12d3a,10:48:00,11:13:00,1500,0
71df5019-387f-4f6c-8d84-c87cc2ab69e3,14:06:00,14:15:00,540,0
d5c8295a-04b9-4580-b0ce-e2a05c7de9a8,15:15:00,17:25:00,3900,0
95ffda52-b828-4c08-a2f8-d8e1aab98899,20:44:00,23:28:00,4920,0
5d344c67-221d-4061-9de2-a78e0ef59edd,11:31:00,12:06:00,2100,0
044596c8-5719-49e0-9b18-251ee37eb263,21:26:00,21:32:00,360,0
5c0d7d26-49f6-4e4a-a90f-2b4fd3169900,10:02:00,10:31:00,1740,0
2712e280-d46a-4c7f-af5e-2b89b7a3cd05,05:28:00,05:35:00,420,0
e9905549-c8d2-4f97-be62-798d135bf4a8,13:45:00,14:20:00,2100,0
6cb85515-bea5-497b-b9ba-c3a63efff311,14:40:00,14:53:00,780,0
fc494771-3521-4d78-87c1-1f46f5094e2d,07:18:00,17:18:00,3600,0
9833e827-362b-4178-a6aa-52ab5366e516,08:30:00,10:52:00,4260,0
c9770ce7-0c2c-48b3-b929-9da763d72624,17:18:00,17:21:00,180,0
6578ebc4-1fcf-4aa7-81a3-dd580a057bd1,13:00:00,17:00:00,2400,0
5856e776-6f33-46be-8458-49878b4aed9a,04:18:00,04:34:00,960,0
eaa8e6a7-9a1e-4bbf-93b6-8a4ee1ae36b5,12:55:00,13:02:00,420,0
1b03f01c-3677-4d65-8b06-6111017a8871,09:59:00,10:11:00,720,0
9028769b-7146-4cf7-a5bf-79752cc843e2,12:00:00,13:40:00,1500,0
41f9786a-1585-485b-8796-db32281c9f1e,06:40:00,10:40:00,2400,0
6e0d330d-7e65-4298-be0b-8d728ef99c07,14:15:00,17:15:00,1800,0
e6a4200a-f65c-4503-8cbc-f76b6190f009,20:57:00,22:57:00,3600,0
c9b04a3f-845a-4b72-a29e-d6863f6cff43,16:00:00,18:00:00,1200,0
6d8a0b5e-fa71-4d77-b40d-21dba042785f,05:20:00,06:50:00,900,0
ee769de1-a416-4f62-9476-c6751b02259b,12:20:00,12:39:00,1140,0
cfcbf2b5-b356-4363-a5de-8c5116b00eaa,17:58:00,18:10:00,720,0
c562171c-4526-4668-817a-8ac71e602739,14:00:00,16:45:00,900,0
04eb856f-2c57-407d-8bde-6f6ad2663da2,07:42:00,08:56:00,2220,0
9b18df61-2655-4cf0-af37-65042d09aafe,12:41:00,14:17:00,2880,0
3c771a04-e384-418a-9549-d0027ecf5fbe,11:38:00,14:53:00,3900,0
050f726f-9d5e-4bbe-8366-04ed614a6275,14:08:00,19:23:00,6300,0
663d74f1-c158-4a05-ae8d-a3c71c6672e1,04:00:00,05:20:00,4800,0
1b5f487c-329c-4a15-a784-f93ff6ac8070,04:51:00,07:56:00,2220,0
da5573eb-194c-4153-a33a-979d18d90d5b,14:26:00,15:18:00,3120,0
7317dea2-2c1b-4d49-ba0d-ce0d0d5b25c7,14:35:00,21:14:00,3420,0
aa4f1f7e-3c54-4208-8cc6-9650f74164c2,07:00:00,11:40:00,3360,0
f21c06ce-a3ed-4822-924e-abf890f5680e,21:34:00,23:22:00,3240,0
2ab3b2a2-658f-4998-ac4d-1027b717a00f,06:45:00,20:15:00,5400,0
98223586-4fc7-4d09-8ee3-a2313f34d50b,06:00:00,19:30:00,5400,0
1b5d08b7-7f24-4818-844f-2c9ab8e0a160,06:00:00,06:30:00,1800,0
00b873d9-eab2-466b-bae9-f0053389e8e2,06:40:00,07:30:00,3000,0
938edfc7-56bf-4db6-955c-834c19ce7dd5,17:45:00,18:00:00,900,0
72f65446-10fa-46e5-92c2-c3d58782122c,15:26:00,17:30:00,3720,0
3ddae332-6d01-4e16-9aae-19ae9bad6976,14:24:00,15:26:00,3720,0
e5925c1c-793d-4be5-bc37-a74eb99f4937,16:00:00,21:30:00,1800,0
5ba77408-af24-4b66-9151-26fc39b5c956,14:25:00,16:40:00,2700,0
13264265-8ccf-4c93-8d7e-874e85068b15,13:45:00,20:05:00,1200,0
345d1cca-2e0e-4f18-8b40-18832aaf40c7,08:09:00,08:19:00,600,0
dbdd8b10-9e86-45b5-8ec9-dc4e9c3f328c,12:59:00,13:08:00,540,0
43fcaf80-1911-46d6-8fed-386e66a8944f,10:28:00,10:50:00,1320,0
7a6e6acc-b855-48c9-8284-539cb84e762a,07:49:00,08:04:00,900,0
6fcabdbc-95ef-4b5a-98a5-1d897b4b8aba,17:00:00,17:20:00,240,0
9227d74a-b7c9-4a26-ac2b-d728f5fadc0f,14:07:00,15:05:00,3480,0
92a0be39-cadf-47e7-b0b3-38b67ab58f9a,06:49:00,07:24:00,2100,0
db25b827-4a2f-4ae3-a272-5969b6242b3e,06:50:00,06:58:00,480,0
2879e3c0-6a7a-41f0-8e66-97c7611fb566,13:00:00,14:05:00,3900,0
7a61519b-8c0a-4fb9-a03b-4f8daa9ac2df,09:04:00,09:40:00,2160,0
f340df44-8afb-4555-907a-b643d97c525e,05:00:00,05:40:00,1200,0
ec06b13e-8f0b-4498-8a1f-eefe7ec3a74d,10:07:00,10:16:00,540,0
716a8880-af16-4fc8-88ca-4633a3392e8d,16:36:00,22:00:00,720,0
cd5ac28e-2658-4f37-a1d8-bb34e348299e,13:22:00,13:28:00,360,0
f763c217-f8ec-4804-bae4-e79bd50e4ce5,06:09:00,24:50:00,3540,0
6f53740b-3d65-45f7-b6e2-51131df3305a,05:40:00,05:50:00,600,0
9212fe5e-6045-4d08-acde-fb6ee9bf62dc,05:50:00,05:59:00,540,0
e0b1236b-ef9c-40d8-84af-bf62362a1f38,06:26:00,06:32:00,360,0
65987c05-e8d3-43fc-8061-bba43faf02fa,05:59:00,06:08:00,540,0
ec383159-383f-4874-8a7e-6738b1d28c36,06:08:00,07:20:00,480,0
6da7818a-d723-4d0c-bb94-eb6a99089802,07:20:00,07:56:00,540,0
f3ced4c3-45e9-4f67-a535-db3350f14bb3,05:05:00,06:05:00,3600,0
515ce9d7-ed40-409a-a0ee-66307420327d,19:05:00,19:25:00,1200,0
e769a372-c5a3-4d6a-8b4a-291107650562,12:35:00,16:33:00,1020,0
1091a4bd-52ee-409d-b343-642736a0ab93,11:15:00,11:45:00,600,0
00b731ca-d35e-45a6-a3b4-98b8709d4daf,14:35:00,14:40:00,300,0
9d85af95-0632-4c3c-8660-03bab143156e,17:00:00,17:05:00,300,0
9333a0f4-547e-4db5-b842-70395c051ebd,07:59:00,08:05:00,360,0
298574f2-66d8-4b72-bb23-277d12fded95,16:24:00,16:32:00,240,0
6a5ae5e7-63e5-4f78-a2b4-f5009720fbc1,05:41:00,06:21:00,600,0
906e91a3-dd98-407c-84f8-3ea596680e3c,16:40:00,17:25:00,2700,0
2e64543c-51e3-460f-b1ab-2fd1a9e40d18,05:00:00,06:00:00,1800,0
f511184a-605c-4c73-a19a-a16b44ca4e6f,21:46:00,23:14:00,2640,0
44188a87-423b-4d46-86f8-d8256d054dac,05:37:00,06:15:00,1140,0
79547b24-b280-4891-89d9-0b056a28113c,15:11:00,15:18:00,420,0
91571daa-b9d3-46cf-a2c8-ff2113560402,06:59:00,07:22:00,1380,0
2b9be51a-408e-4c71-b612-a3badb3509db,13:52:00,15:02:00,2100,0
c5b49dc4-fe17-4a89-9ca0-d5e3c942bd85,21:40:00,22:00:00,1200,0
b1fea39c-ac53-4e69-902b-8462ee8504c6,18:37:00,19:50:00,4380,0
f26a0c96-def1-4bc4-9731-f675093d8988,08:36:00,09:00:00,1440,0
1e220028-ca73-4355-9f6b-210634ea794e,14:05:00,15:15:00,4200,0
428d2f6b-6450-4881-8382-328881d8ec58,11:27:00,12:00:00,1980,0
f8e400b9-7fb5-4a4d-9254-7fb6d19a1f7c,07:21:00,07:39:00,1080,0
39a474a1-01b1-42ae-acda-d4f194e3779c,17:24:00,18:01:00,2220,0
11e5f308-c8b3-44bb-acc8-8599556d3983,20:23:00,21:43:00,1200,0
933c5db7-f9ef-42d8-9f28-5b049625f9f0,16:41:00,17:11:00,1800,0
e4553a0c-e952-4e5e-807f-078b9feb8fc5,22:30:00,23:30:00,1800,0
4446d148-da1f-452a-a705-b056574f3e98,14:53:00,15:28:00,2100,0
a0f9b415-4ba2-4ee6-984a-cd1ccf962a1a,15:27:00,15:35:00,240,0
8ed0dc33-082e-4884-8a48-9fde6289eeaf,21:59:00,22:12:00,780,0
a6637b65-0860-465d-9e8c-5e9721638197,07:54:00,07:59:00,300,0
f6f9fd80-4e18-49d0-8cc4-35a0b8f80ba9,08:45:00,09:47:00,3720,0
a7932d98-b6f9-4cd5-b40e-31ee8b698ff1,04:00:00,05:00:00,1200,0
5a84d478-7745-48a0-a35b-f58035a76e40,09:00:00,13:00:00,2400,0
2186c967-847f-4047-a75f-d21728e550f1,06:53:00,07:45:00,1560,0
83e90ce6-eb64-472c-a269-29672d9bd923,05:32:00,06:32:00,1800,0
3caa26ea-cdc6-4ac4-a972-5ea35c7fb64d,10:32:00,10:37:00,300,0
dcd7c863-335d-4941-a393-0bab6636ac8e,04:00:00,05:00:00,1800,0
91b29008-fa9b-40e4-b460-c0cac26f6346,05:00:00,07:30:00,1500,0
cf87b267-feb6-469b-b778-a928e6b950fe,05:29:00,06:34:00,780,0
8ca61aed-54e0-4422-9f8e-a1b1c7d958ce,16:47:00,17:23:00,720,0
91bc10de-7b11-402b-9baa-743d6f8f03a8,07:30:00,11:30:00,1800,0
5c23e34a-6e63-4d98-abbf-b41d9658ec05,14:00:00,15:15:00,1500,0
8cc9e33b-432f-4d7f-a7f8-fbd1cb74e52a,07:30:00,08:00:00,1800,0
4613abac-3059-43e3-a6e2-d47fba04e1a0,21:00:00,22:30:00,1800,0
db86b116-0fb9-427d-90d3-37ae2e774d70,11:00:00,18:00:00,1200,0
e6dcc480-4f3c-468c-9496-5feffc5b00fb,17:30:00,22:30:00,1200,0
9852be4d-4d57-45e6-9c0b-0517790d93b3,06:25:00,08:10:00,900,0
e5249e17-2e49-4f00-b11b-197df17779c4,08:10:00,08:30:00,1200,0
aca4dc17-1a29-4402-8bb6-01214592e7ac,05:00:00,05:40:00,1200,0
77e0f7a5-4a2f-460c-9cb5-d868cba2f365,13:01:00,13:24:00,1380,0
2ece763a-95b6-46ae-acd4-0a97f7e93440,22:04:00,22:44:00,1200,0
b44a7b0f-ebe6-4eeb-aa8e-ce8d78fc8fad,17:20:00,17:30:00,300,0
9454115d-4508-4937-a350-a4390af147e9,09:34:00,09:54:00,600,0
dbb8867d-3fac-4637-916f-763d6342b1ae,17:15:00,17:47:00,480,0
cadeadb6-621e-40f9-be50-d6deb0556e68,10:47:00,11:08:00,1260,0
